#Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date
"Acisoma panorpoides","Eukaryota;Animals;Insects","","","PRJNA550901",0.015742,25.0032,"mitochondrion","NC_042689.1/MH751435.1",13,"2019-06-25T00:00:00Z"
"Acizzia uncatoides","Eukaryota;Animals;Insects","","","PRJNA483579",0.014957,27.2515,"mitochondrion","NC_038146.1/MG989217.1",13,"2018-07-31T00:00:00Z"
"Aclees cribratus","Eukaryota;Animals;Insects","","","PRJNA680153",0.017329,24.1618,"mitochondrion","NC_051548.1/MT501538.1",13,"2020-11-22T00:00:00Z"
"Acleris emargana","Eukaryota;Animals;Insects","","SAMEA7746613","PRJEB49998",0.016351,19.3811,"mitochondrion","MT:OV656865.1",0,"2022-01-21T00:00:00Z"
"Acleris fimbriana","Eukaryota;Animals;Insects","","","PRJNA177310",0.015933,19.0485,"mitochondrion","NC_018754.1/HQ662522.1",13,"2012-10-12T00:00:00Z"
"Acleris sparsana","Eukaryota;Animals;Insects","","","PRJEB49397",0.016375,18.4733,"mitochondrion","MT:OV281315.1",0,"2021-12-18T00:00:00Z"
"Acmaeodera sp. NCS-2009","Eukaryota;Animals;Insects","","","PRJNA42315",0.016217,31.5903,"mitochondrion","NC_013580.1/FJ613420.1",13,"2009-12-04T00:00:00Z"
"Acnemia nitidicollis","Eukaryota;Animals;Insects","","","PRJNA661874",0.01695,19.5457,"mitochondrion","NC_050318.1/MT410840.1",13,"2020-09-15T00:00:00Z"
"Acomys cahirinus","Eukaryota;Animals;Mammals","","","PRJNA193797",0.016217,40.6055,"mitochondrion","NC_020758.1/JN571155.1",13,"2013-03-25T00:00:00Z"
"Acosmetura nigrogeniculata","Eukaryota;Animals;Insects","","","PRJNA591506",0.016271,28.812,"mitochondrion","NC_045212.1/MK801775.1",13,"2019-11-25T00:00:00Z"
"Acraea alcinoe","Eukaryota;Animals;Insects","","","PRJNA313607",0.015729,22.8749,"mitochondrion","NC_029511.1/KT371373.1",13,"2016-03-01T00:00:00Z"
"Acraea egina","Eukaryota;Animals;Insects","","","PRJNA313602",0.015405,19.7793,"mitochondrion","NC_029497.1/KT371359.1",13,"2016-03-01T00:00:00Z"
"Acraea poggei","Eukaryota;Animals;Insects","","","PRJNA313606",0.015361,19.9987,"mitochondrion","NC_029504.1/KT371366.1",13,"2016-03-01T00:00:00Z"
"Acraea rogersi","Eukaryota;Animals;Insects","","","PRJNA313636",0.015274,19.2222,"mitochondrion","NC_029503.1/KT371365.1",13,"2016-03-01T00:00:00Z"
"Acraea vestalis","Eukaryota;Animals;Insects","","","PRJNA313622",0.01535,20.3388,"mitochondrion","NC_029513.1/KT371375.1",13,"2016-03-01T00:00:00Z"
"Acraea zetes","Eukaryota;Animals;Insects","","","PRJNA313595",0.015228,18.6696,"mitochondrion","NC_029499.1/KT371361.1",13,"2016-03-01T00:00:00Z"
"Acratocnus ye","Eukaryota;Animals;Mammals","","","PRJNA550750",0.015385,43.7699,"mitochondrion","NC_042752.1/MK903494.1",13,"2019-06-25T00:00:00Z"
"Acrida cinerea","Eukaryota;Animals;Insects","","","PRJNA61709",0.015599,23.931,"mitochondrion","NC_014887.1/GU344100.1",13,"2011-01-06T00:00:00Z"
"Acrida willemsei","Eukaryota;Animals;Insects","","","PRJNA32061",0.015601,23.7805,"mitochondrion","NC_011303.1/EU938372.1",13,"2008-09-30T00:00:00Z"
"Acrobasis inouei","Eukaryota;Animals;Insects","","","PRJNA815076",0.015239,19.6929,"mitochondrion","NC_061244.1/MZ823347.1",13,"2022-03-11T00:00:00Z"
"Acroneuria carolinensis","Eukaryota;Animals;Insects","","","PRJNA707877",0.015718,35.4116,"mitochondrion","NC_053852.1/MN969989.1",13,"2021-03-26T00:00:00Z"
"Acroneuria hainana","Eukaryota;Animals;Insects","","","PRJNA272051",0.015804,37.3829,"mitochondrion","NC_026104.1/KM199685.1",13,"2015-01-10T00:00:00Z"
"Acronicta aceris","Eukaryota;Animals;Insects","","SAMEA7701532","PRJEB45450",0.015433,20.6311,"mitochondrion","MT:OU342788.1",0,"2021-07-06T00:00:00Z"
"Acronicta major","Eukaryota;Animals;Insects","","","PRJNA823200",0.015397,21.0171,"mitochondrion","NC_062172.1/MZ853168.1",13,"2022-04-04T00:00:00Z"
"Acronicta rumicis","Eukaryota;Animals;Insects","","","PRJNA823143",0.015388,19.3787,"mitochondrion","NC_062117.1/OK235313.1",13,"2022-04-04T00:00:00Z"
"Acropteris iphiata","Eukaryota;Animals;Insects","","","PRJNA707837",0.015346,19.0017,"mitochondrion","NC_053936.1/MN093120.1",13,"2021-03-26T00:00:00Z"
"Acropyga fuhrmanni","Eukaryota;Animals;Insects","","","PRJNA615583",0.015568,18.7243,"mitochondrion","NC_046421.1/MH158405.1",13,"2020-03-26T00:00:00Z"
"Acropyga goeldii","Eukaryota;Animals;Insects","","","PRJNA615582",0.015673,15.7723,"mitochondrion","NC_046420.1/MH158403.1",13,"2020-03-26T00:00:00Z"
"Acropyga guianensis","Eukaryota;Animals;Insects","","","PRJNA615581",0.016011,14.7961,"mitochondrion","NC_046422.1/MH158406.1",13,"2020-03-26T00:00:00Z"
"Acropyga kinomurai","Eukaryota;Animals;Insects","","","PRJNA615580",0.018287,17.0121,"mitochondrion","NC_046423.1/MH158407.1",13,"2020-03-26T00:00:00Z"
"Acropyga myops","Eukaryota;Animals;Insects","","","PRJNA615579",0.016659,14.8688,"mitochondrion","NC_046424.1/MH158408.1",13,"2020-03-26T00:00:00Z"
"Acropyga pallida","Eukaryota;Animals;Insects","","","PRJNA615578",0.016886,16.7831,"mitochondrion","NC_046425.1/MH158409.1",13,"2020-03-26T00:00:00Z"
"Acropyga panamensis","Eukaryota;Animals;Insects","","","PRJNA615434",0.016633,16.7017,"mitochondrion","NC_046426.1/MH158410.1",13,"2020-03-26T00:00:00Z"
"Acropyga sauteri","Eukaryota;Animals;Insects","","","PRJNA615433",0.016976,16.865,"mitochondrion","NC_046398.1/MH158411.1",13,"2020-03-26T00:00:00Z"
"Acropyga smithii","Eukaryota;Animals;Insects","","","PRJNA615432",0.015558,19.9254,"mitochondrion","NC_046399.1/MH158413.1",13,"2020-03-26T00:00:00Z"
"Actebia praecox","Eukaryota;Animals;Insects","","","PRJNA823125",0.015382,19.2628,"mitochondrion","NC_062171.1/MZ853167.1",13,"2022-04-04T00:00:00Z"
"Actenodia billbergi","Eukaryota;Animals;Insects","","","PRJNA819732",0.01566,29.0549,"mitochondrion","NC_061628.1/OK360631.1",13,"2022-03-31T00:00:00Z"
"Actias luna","Eukaryota;Animals;Insects","","","PRJNA608345",0.015259,21.2661,"mitochondrion","NC_045899.1/MN832537.1",13,"2020-02-24T00:00:00Z"
"Actias selene","Eukaryota;Animals;Insects","","","PRJNA170301",0.015236,21.0882,"mitochondrion","NC_018133.1/JX186589.1",13,"2012-07-10T00:00:00Z"
"Actinotia intermediata","Eukaryota;Animals;Insects","","","PRJNA823085",0.015352,18.5318,"mitochondrion","NC_062107.1/OK011997.1",13,"2022-04-04T00:00:00Z"
"Acyrthosiphon pisum 5A","Eukaryota;Animals;Insects","AL4f","","PRJNA547584",0.016971,15.2672,"mitochondrion","MT:NC_011594.1/",13,"2008-11-21T00:00:00Z"
"Adalia bipunctata","Eukaryota;Animals;Insects","","SAMEA9089055","PRJEB45686",0.021154,20.346,"mitochondrion","MT:OU342959.1",0,"2021-07-06T00:00:00Z"
"Addax nasomaculatus","Eukaryota;Animals;Mammals","","","PRJNA194018",0.016751,39.3947,"mitochondrion","NC_020674.1/JN632591.1",13,"2013-03-25T00:00:00Z"
"Adelium sp. NCS-2009","Eukaryota;Animals;Insects","","","PRJNA42263",0.016449,27.2722,"mitochondrion","NC_013554.1/FJ613422.1",13,"2009-12-04T00:00:00Z"
"Adelpha bredowii","Eukaryota;Animals;Insects","","","PRJNA504274",0.015187,20.0632,"mitochondrion","NC_039885.1/MG747642.1",13,"2018-11-09T00:00:00Z"
"Adelpha ethelda","Eukaryota;Animals;Insects","","","PRJNA504104",0.01535,20.1303,"mitochondrion","NC_039858.1/MG747609.1",13,"2018-11-09T00:00:00Z"
"Adelpha iphiclus","Eukaryota;Animals;Insects","","","PRJNA504076",0.015263,19.4588,"mitochondrion","NC_039696.1/MG747610.1",13,"2018-11-09T00:00:00Z"
"Adelphocoris fasciaticollis","Eukaryota;Animals;Insects","","","PRJNA241218",0.015434,22.6059,"mitochondrion","NC_023796.1/KJ001714.1",13,"2014-03-13T00:00:00Z"
"Adelphocoris lineolatus","Eukaryota;Animals;Insects","","","PRJNA285572",0.015595,22.9048,"mitochondrion","NC_027143.1/KJ020286.1",13,"2015-06-02T00:00:00Z"
"Adelphocoris nigritylus","Eukaryota;Animals;Insects","","","PRJNA285538",0.014522,22.7723,"mitochondrion","NC_027144.1/KJ020287.1",13,"2015-06-02T00:00:00Z"
"Adhemarius dariensis","Eukaryota;Animals;Insects","","","PRJNA624471",0.015676,21.0003,"mitochondrion","NC_046728.1/MK784108.1",13,"2020-04-10T00:00:00Z"
"Adhemarius dentoni","Eukaryota;Animals;Insects","","","PRJNA624470",0.015423,19.2764,"mitochondrion","NC_046713.1/MK804148.1",13,"2020-04-10T00:00:00Z"
"Adoxophyes honmai","Eukaryota;Animals;Insects","","","PRJNA17023",0.01568,19.6046,"mitochondrion","NC_008141.1/DQ073916.1",13,"2006-06-12T00:00:00Z"
"Adoxophyes orana","Eukaryota;Animals;Insects","","","PRJNA207617",0.015343,20.0417,"mitochondrion","NC_021396.1/JX872403.1",13,"2013-06-10T00:00:00Z"
"Adrisa magna","Eukaryota;Animals;Insects","","","PRJNA546410",0.015935,29.0681,"mitochondrion","NC_042429.1/KU053339.1",13,"2019-06-06T00:00:00Z"
"Aedeomyia squamipennis","Eukaryota;Animals;Insects","","","PRJNA573159",0.015287,21.587,"mitochondrion","NC_044647.1/MK575473.1",13,"2019-09-21T00:00:00Z"
"Aedes aegypti LVPib12","Eukaryota;Animals;Insects","Liverpool","","PRJNA19731",0.016655,21.0027,"mitochondrion","MT:EU352212.1",13,"2008-01-05T00:00:00Z"
"Aedes aegypti LVP_AGWG","Eukaryota;Animals;Insects","LVP_AGWG","SAMN07177802","PRJNA392114",0.01679,21.0363,"mitochondrion","MT:NC_035159.1/MF194022.1",13,"2017-06-29T00:00:00Z"
"Aedes alboannulatus","Eukaryota;Animals;Insects","","","PRJNA717519",0.016181,20.9876,"mitochondrion","NC_054319.1/MN389464.1",13,"2021-04-15T00:00:00Z"
"Aedes albopictus","Eukaryota;Animals;Insects","FPA","","PRJNA552090",0.016665,20.462,"mitochondrion","MT:NC_006817.1/",13,"2005-02-01T00:00:00Z"
"Aedes alternans","Eukaryota;Animals;Insects","","","PRJNA717566",0.016128,20.9883,"mitochondrion","NC_054325.1/MN389472.1",13,"2021-04-15T00:00:00Z"
"Aedes flavopictus","Eukaryota;Animals;Insects","","","PRJNA650474",0.01606,21.2204,"mitochondrion","NC_050044.1/MT501510.1",13,"2020-08-03T00:00:00Z"
"Aedes koreicus","Eukaryota;Animals;Insects","","","PRJNA624590",0.01584,22.3611,"mitochondrion","NC_046946.1/MT093832.1",13,"2020-04-10T00:00:00Z"
"Aedes notoscriptus","Eukaryota;Animals;Insects","","","PRJNA267134",0.015846,20.6109,"mitochondrion","NC_025473.1/KM676218.1",13,"2014-11-14T00:00:00Z"
"Aedes rubrithorax","Eukaryota;Animals;Insects","","","PRJNA717518",0.015808,20.9451,"mitochondrion","NC_054320.1/MN389466.1",13,"2021-04-15T00:00:00Z"
"Aegorhinus superciliosus","Eukaryota;Animals;Insects","","","PRJNA290691",0.015121,24.3833,"mitochondrion","NC_027577.1/KF785807.1",13,"2015-07-23T00:00:00Z"
"Aegosoma sinicum","Eukaryota;Animals;Insects","","","PRJNA483604",0.015658,30.4764,"mitochondrion","NC_038089.1/KY773686.1",13,"2018-07-31T00:00:00Z"
"Aelia acuminata","Eukaryota;Animals;Insects","","SAMEA7520338","PRJEB46426",0.01594,26.3237,"mitochondrion","MT:OU426986.1",0,"2021-07-21T00:00:00Z"
"Aenasius arizonensis","Eukaryota;Animals;Insects","","","PRJNA608397",0.015373,20.4124,"mitochondrion","NC_045852.1/MK630013.1",13,"2020-02-24T00:00:00Z"
"Aeneolamia contigua","Eukaryota;Animals;Insects","","","PRJNA267322",0.015613,23.7046,"mitochondrion","NC_025495.1/JX844626.1",13,"2014-11-14T00:00:00Z"
"Aeolesthes oenochrous","Eukaryota;Animals;Insects","","","PRJNA262793",0.015747,28.8055,"mitochondrion","NC_025243.1/AB703463.1",13,"2014-10-04T00:00:00Z"
"Aepyceros melampus","Eukaryota;Animals;Mammals","","","PRJNA193956",0.016422,38.15,"mitochondrion","NC_020675.1/JN632592.1",13,"2013-03-25T00:00:00Z"
"Aeschyntelus notatus","Eukaryota;Animals;Insects","","","PRJNA36421",0.014532,24.2912,"mitochondrion","NC_012446.1/EU427333.1",13,"2009-03-26T00:00:00Z"
"Aethina tumida","Eukaryota;Animals;Insects","","","PRJNA414871",0.016576,23.0816,"mitochondrion","NC_036104.1/MF943248.1",13,"2017-10-18T00:00:00Z"
"Aethus nigritus","Eukaryota;Animals;Insects","","","PRJNA775347",0.015774,27.203,"mitochondrion","NC_058963.1/MW847231.1",13,"2021-11-03T00:00:00Z"
"Agasicles hygrophila","Eukaryota;Animals;Insects","","","PRJNA301304",0.015917,24.8476,"mitochondrion","NC_028332.1/KR494279.1",13,"2015-11-05T00:00:00Z"
"Agelasta perplexa","Eukaryota;Animals;Insects","","","PRJNA707803",0.015552,21.1484,"mitochondrion","NC_053905.1/MW067123.1",13,"2021-03-26T00:00:00Z"
"Aglaomorpha histrio","Eukaryota;Animals;Insects","","","PRJNA453303",0.015472,20.0879,"mitochondrion","NC_037512.1/KY800518.1",13,"2018-04-24T00:00:00Z"
"Aglossa dimidiata","Eukaryota;Animals;Insects","","","PRJNA764968",0.015225,20.8867,"mitochondrion","NC_058009.1/MW542312.1",13,"2021-09-30T00:00:00Z"
"Agnathotermes crassinasus","Eukaryota;Animals;Insects","","","PRJNA378076",0.01495,33.4448,"mitochondrion","NC_034025.1/KY224404.1",13,"2017-03-05T00:00:00Z"
"Agonopterix subpropinquella","Eukaryota;Animals;Insects","","SAMEA7746629","PRJEB49378",0.0165,18.2,"mitochondrion","MT:OV277721.1",0,"2021-12-18T00:00:00Z"
"Agramma hupehanum","Eukaryota;Animals;Insects","","","PRJNA439116",0.015992,21.9485,"mitochondrion","NC_037146.1/KU896783.1",13,"2018-03-23T00:00:00Z"
"Agrilus planipennis","Eukaryota;Animals;Insects","EAB-ADULT","","PRJNA343475",0.015942,28.1019,"mitochondrion","MT:NC_030758.1/",13,"2016-08-16T00:00:00Z"
"Agriopis aurantiaria","Eukaryota;Animals;Insects","","SAMEA8603214","PRJEB47361",0.015442,20.0945,"mitochondrion","MT:OU612011.1",0,"2021-09-11T00:00:00Z"
"Agriopis marginaria","Eukaryota;Animals;Insects","","SAMEA9359455","PRJEB51287",0.016942,18.1088,"mitochondrion","MT:OW029943.1",0,"2022-03-03T00:00:00Z"
"Agriosphodrus dohrni","Eukaryota;Animals;Insects","","","PRJNA70157",0.01647,27.7838,"mitochondrion","NC_015842.1/HM071001.1",13,"2011-07-14T00:00:00Z"
"Agriphila geniculea","Eukaryota;Animals;Insects","","SAMEA8603192","PRJEB50001",0.015298,18.7737,"mitochondrion","MT:OV656719.1",0,"2022-01-21T00:00:00Z"
"Agriphila tristella","Eukaryota;Animals;Insects","","SAMEA8603174","PRJEB50442",0.015311,19.5872,"mitochondrion","MT:OV743452.1",0,"2022-01-28T00:00:00Z"
"Agrochola circellaris","Eukaryota;Animals;Insects","","SAMEA8603201","PRJEB47364",0.015495,20.3098,"mitochondrion","MT:OU611869.1",0,"2021-09-11T00:00:00Z"
"Agrochola macilenta","Eukaryota;Animals;Insects","","SAMEA8603207","PRJEB47751",0.015441,21.838,"mitochondrion","MT:OU753584.1",0,"2021-10-03T00:00:00Z"
"Agrotis ipsilon","Eukaryota;Animals;Insects","","","PRJNA217233",0.015377,18.7488,"mitochondrion","NC_022185.1/KF163965.1",13,"2013-08-27T00:00:00Z"
"Agrotis munda","Eukaryota;Animals;Insects","","","PRJNA823192",0.015402,18.7313,"mitochondrion","NC_062121.1/MZ397914.1",13,"2022-04-04T00:00:00Z"
"Agrotis segetum","Eukaryota;Animals;Insects","","","PRJNA226128",0.015378,19.3003,"mitochondrion","NC_022689.1/KC894725.1",13,"2013-11-03T00:00:00Z"
"Agrotis trifurca","Eukaryota;Animals;Insects","","","PRJNA823242",0.01539,19.3372,"mitochondrion","NC_062115.1/OK235311.1",13,"2022-04-04T00:00:00Z"
"Agrypnus murinus","Eukaryota;Animals;Insects","","SAMEA7701277","PRJEB50666",0.018227,26.8722,"mitochondrion","MT:OV816032.1",0,"2022-02-09T00:00:00Z"
"Ahamus yunnanensis","Eukaryota;Animals;Insects","","","PRJNA169639",0.015816,17.6593,"mitochondrion","NC_018095.1/HM744695.1",13,"2012-06-29T00:00:00Z"
"Ahamus yushuensis","Eukaryota;Animals;Insects","","","PRJNA805586",0.015336,17.8665,"mitochondrion","NC_060512.1/MZ748305.1",13,"2022-02-11T00:00:00Z"
"Ailuropoda melanoleuca","Eukaryota;Animals;Mammals","Jingjing","","PRJNA633539",0.016805,38.7861,"mitochondrion","MT:NC_009492.1/",13,"2007-05-25T00:00:00Z"
"Ailurus fulgens","Eukaryota;Animals;Mammals","","","PRJNA30903",0.016493,37.616,"mitochondrion","NC_011124.1/AM711897.1",13,"2008-08-06T00:00:00Z"
"Ailurus fulgens styani","Eukaryota;Animals;Mammals","","","PRJNA20163",0.016374,37.474,"mitochondrion","NC_009691.1/AB291074.1",13,"2007-07-24T00:00:00Z"
"Aiolocaria hexaspilota","Eukaryota;Animals;Insects","","","PRJNA546348",0.017549,19.8644,"mitochondrion","NC_042417.1/MK583344.1",13,"2019-06-06T00:00:00Z"
"Aiolopus thalassinus","Eukaryota;Animals;Insects","","","PRJNA387865",0.015753,24.7508,"mitochondrion","NC_034674.1/KY236114.1",13,"2017-05-24T00:00:00Z"
"Akodon montensis","Eukaryota;Animals;Mammals","","","PRJNA268633",0.016378,40.0415,"mitochondrion","NC_025746.1/KF769456.1",13,"2014-11-26T00:00:00Z"
"Alcelaphus buselaphus","Eukaryota;Animals;Mammals","","","PRJNA194019",0.016373,41.4707,"mitochondrion","NC_020676.1/JN632594.1",13,"2013-03-25T00:00:00Z"
"Alces alces","Eukaryota;Animals;Mammals","","","PRJNA193950",0.016417,36.2125,"mitochondrion","NC_020677.1/JN632595.1",13,"2013-03-25T00:00:00Z"
"Alcidodes juglans","Eukaryota;Animals;Insects","","","PRJNA532097",0.015638,24.984,"mitochondrion","NC_041669.1/MH819192.1",13,"2019-04-10T00:00:00Z"
"Aldrichina grahami","Eukaryota;Animals;Insects","","","PRJNA283071",0.014903,23.2436,"mitochondrion","NC_026996.1/KP872701.1",13,"2015-05-05T00:00:00Z"
"Aleochara curtula","Eukaryota;Animals;Insects","","","PRJNA815231",0.0166,19.0482,"mitochondrion","NC_061260.1/OL675411.1",13,"2022-03-11T00:00:00Z"
"Aleochara postica","Eukaryota;Animals;Insects","","","PRJNA790316",0.015473,19.6536,"mitochondrion","NC_059899.1/MW284907.1",13,"2022-01-04T00:00:00Z"
"Aleurocanthus spiniferus","Eukaryota;Animals;Insects","","","PRJNA311851",0.01522,29.2378,"mitochondrion","NC_029155.1/KJ437166.1",13,"2016-02-12T00:00:00Z"
"Aleurodicus dugesii","Eukaryota;Animals;Insects","","","PRJNA12612",0.015723,13.6679,"mitochondrion","NC_005939.1/AY521251.1",13,"2004-06-23T00:00:00Z"
"Aleyrodes shizuokensis","Eukaryota;Animals;Insects","","","PRJNA737818",0.016687,19.1826,"mitochondrion","NC_056299.1/MT880225.1",13,"2021-06-19T00:00:00Z"
"Allantus luctifer","Eukaryota;Animals;Insects","","","PRJNA257579",0.015418,18.874,"mitochondrion","NC_024664.1/KJ713152.1",13,"2014-08-06T00:00:00Z"
"Allantus togatus","Eukaryota;Animals;Insects","","","PRJNA760001",0.01548,19.3282,"mitochondrion","NC_057612.1/MW464859.1",13,"2021-09-09T00:00:00Z"
"Allenopithecus nigroviridis","Eukaryota;Animals;Mammals","","","PRJNA244179",0.016517,40.873,"mitochondrion","NC_023965.1/KJ434962.1",13,"2014-04-09T00:00:00Z"
"Allocarsidara bakeri","Eukaryota;Animals;Insects","","","PRJNA483594",0.015688,22.0869,"mitochondrion","NC_038107.1/MG989218.1",13,"2018-07-31T00:00:00Z"
"Allocebus trichotis","Eukaryota;Animals;Mammals","","","PRJNA400401",0.016863,38.6467,"mitochondrion","NC_035631.1/KM112334.1",13,"2017-08-28T00:00:00Z"
"Allochrocebus lhoesti","Eukaryota;Animals;Mammals","","","PRJNA244218",0.016518,41.9663,"mitochondrion","NC_023962.1/KJ434957.1",13,"2014-04-09T00:00:00Z"
"Allodia protenta","Eukaryota;Animals;Insects","","","PRJNA805737",0.015195,22.8759,"mitochondrion","NC_060624.1/MN401738.1",13,"2022-02-11T00:00:00Z"
"Allodia pyxidiiformis","Eukaryota;Animals;Insects","","","PRJNA805701",0.014946,24.4815,"mitochondrion","NC_060623.1/MN401737.1",13,"2022-02-11T00:00:00Z"
"Allodia zaitzevi","Eukaryota;Animals;Insects","","","PRJNA805727",0.014979,22.832,"mitochondrion","NC_060622.1/MN401736.1",13,"2022-02-11T00:00:00Z"
"Allodontermes schultzei","Eukaryota;Animals;Insects","","","PRJNA378059",0.014932,36.4854,"mitochondrion","NC_034079.1/KY224522.1",13,"2017-03-05T00:00:00Z"
"Alloeorhynchus bakeri","Eukaryota;Animals;Insects","","","PRJNA78527",0.015851,26.4778,"mitochondrion","NC_016432.1/HM235722.1",13,"2011-12-06T00:00:00Z"
"Allonychiurus kimi","Eukaryota;Animals;Insects","","","PRJNA707822",0.014387,26.7186,"mitochondrion","NC_053646.1/MT975431.1",13,"2021-03-25T00:00:00Z"
"Allophyes oxyacanthae","Eukaryota;Animals;Insects","","SAMEA8603204","PRJEB51276",0.015314,20.1188,"mitochondrion","MT:OW028640.1",0,"2022-03-03T00:00:00Z"
"Allotraeus orientalis","Eukaryota;Animals;Insects","","","PRJNA815173",0.015966,27.8341,"mitochondrion","NC_061181.1/OM069309.1",13,"2022-03-11T00:00:00Z"
"Alouatta palliata","Eukaryota;Animals;Mammals","","","PRJNA848521",0.016525,40.0908,"mitochondrion","NC_064193.1/OM328926.1",13,"2022-06-13T00:00:00Z"
"Alouatta seniculus","Eukaryota;Animals;Mammals","","","PRJNA295581",0.016557,39.4456,"mitochondrion","NC_027825.1/HQ644333.1",13,"2015-09-14T00:00:00Z"
